textID,selected_text,processed_text,sentiment_score,sentiment_label,sentiment_encoded
198854f289,cannot relaxing because she have to practice for her graduation,relaxing practice graduation,0.0,neutral,2
d1aa96a414,mostly among devotees of the free love & hippie lifestyles.',mostly among devotee free love hippie lifestyle,0.4666666666666666,positive,1
92fe747a96,good,good,0.7,positive,1
02077519e6,"Whoo, BGT!! I really must multi-task and do my Art work at the same time though, back at College on Monday!!",whoo bgt really must multitask art work time though back college monday,0.06666666666666667,positive,1
784fbab498,"_ According to Mick Jagger, Hindu Ragas are more sfs sort of music",according mick jagger hindu ragas sfs sort music,0.5,positive,1
a3dff88c1d,sad,sad,-0.5,negative,0
1977ce206b, better than throwing them out,better throwing,0.5,positive,1
21c6854561,stuck,stuck,0.0,neutral,2
eb9b4d2431,Big Thanks Melody!,big thanks melody,0.125,positive,1
0b3b751482,I LOVE YOU KAY thanks a heap  i win olivia,love kay thanks heap win olivia,0.5,positive,1
932af12853,Wouldn`t that just be awesome!,wouldnt awesome,1.0,positive,1
aacd4d0c3f,loving,loving,0.6,positive,1
ee35fcd036,"this evening,picking up n`pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",eveningpicking npop go dinner ta lum tum tum somtummajor avenuedecided go homenot clubing tonite,0.0,neutral,2
44daf50a02,Paper writing til my heart`s content,paper writing til heart content,0.0,neutral,2
7623079330,hope your mom has a wonderful mother`s day too,hope mom wonderful mother day,1.0,positive,1
e64b0cc77d, yeah dude. Mike is out,yeah dude mike,0.0,neutral,2
780ee451f1,My best is the Welsh flatmate,best welsh flatmate,1.0,positive,1
59ee5ff2f9,headache,headache,0.0,neutral,2
001e4be1ab,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,rachel going lunch baixa lot stuff wan na come,0.0,neutral,2
363460c8f4,Just got to the gym but w/no energy,got gym wno energy,0.0,neutral,2
5be8565b8d,sad,sad,-0.5,negative,0
ecaa478ef4, same. Was going to try warm milk but I`m lactose intolerant  haha.,going try warm milk im lactose intolerant haha,0.26666666666666666,positive,1
acdbccaeeb,Is my picture showing?,picture showing,0.0,neutral,2
fc28b797bb,about to take my mum out for jewellery shopping and a coffee for mothers day,take mum jewellery shopping coffee mother day,0.0,neutral,2
5a8f396cb2,nice,nice,0.6,positive,1
06a6314076,forgot,forgot,0.0,neutral,2
82ea51ab18,I wanna feel my chin,wan na feel chin,0.0,neutral,2
895cec1c48,fun,fun,0.3,positive,1
8fb50df8d2,feeling so great!,feeling great,1.0,positive,1
37fa199c50,AHHHHHHHH!I can`t get miley to notice me......,ahhhhhhhhi cant get miley notice,0.0,neutral,2
121b9c13c2,Here`s to a good week,here good week,0.7,positive,1
451880b8a6,Love,love,0.5,positive,1
c08a90abbd,amazing,amazing,0.6000000000000001,positive,1
23dad0b69f,_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,oc im seriously screwed havent studied,-0.8138020833333331,negative,0
470f2669c4,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol,well retired drummer drum roll need read post since take ton time lol,0.7,positive,1
53aae02026,being new to Twitter?!?!?,new twitter,0.2130681818181818,positive,1
ec946f285d,"tired as heck,",tired heck,-0.4,negative,0
0b25a31b7e,is surfin`..,surfin,0.0,neutral,2
d2a3207aae, Did you see Star Trek? Now I can`t sleep.........too much action. Can`t wind down!!!,see star trek cant sleeptoo much action cant wind,-0.10190972222222221,negative,0
5dbb7ae2a3,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,got freakin macbook hoorayyy freakin deleted phootbooth,0.0,neutral,2
151779dfad,Ok. Over exagerrated. Twitter is not to bad.... I guess.,ok exagerrated twitter bad guess,-0.6999999999999998,negative,0
c4393e4cba,HAPPY,happy,0.8,positive,1
88051e4bea,"Good morning to you,",good morning,0.7,positive,1
845495ffac,happy,happy,0.8,positive,1
241afcd4ec,Getting the FAB portraits ready to upload today,getting fab portrait ready upload today,0.2,positive,1
eb85ce805d,Welcome,welcome,0.8,positive,1
a04227ef4e,Missing,missing,-0.2,negative,0
98c11bdba8,its too hot in my room.,hot room,0.25,positive,1
11634e3bf7, We`ve got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,weve got pool still boxed need level suitable patch ground set,0.55,positive,1
944cb46d62,OOO i wish i was her  he`s hot,ooo wish he hot,0.25,positive,1
c9dfbf4275, I have a new found respect for you now that I know you know the Konami code!,new found respect know know konami code,0.17045454545454544,positive,1
1c2a41d71e, At work at the mo and it`s so sunny here today   Off to see a band tonight!!,work mo sunny today see band tonight,0.0,neutral,2
c5d1af4ed5, Ace @ the exams!,ace exam,0.0,neutral,2
8c582b0575,jogging;,jogging,0.0,neutral,2
db331541b6," my name is Jason, but sunshine works too.",name jason sunshine work,0.0,neutral,2
82c72d7fd0,took my forum access away   fail.,took forum access away fail,-0.5,negative,0
ade8ce79b8,"lied last weekend when she said she wouldn`t get upset, just an FYI.",lied last weekend said wouldnt get upset fyi,0.0,neutral,2
80d96cab37," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",hahaha guess reinforce skate haha remember u r friend semigod gluten intolence,0.225,positive,1
2a054d9205, yeah i want to know what that is too!,yeah want know,0.0,neutral,2
2f8250d0df,impossible,impossible,-0.6666666666666666,negative,0
0c83190ad8,"OMG i meant  <3 you`re the perfect Wolverine,sir  hehe",omg meant 3 youre perfect wolverinesir hehe,1.0,positive,1
7ebaf21cf7,hanging out with my babyy,hanging babyy,0.0,neutral,2
cabf8f9dea, Not yet.... too early in the AM,yet early,0.1,positive,1
706a860942,"_tron oh god, whose tire?",tron oh god whose tire,0.0,neutral,2
5de3c34293,i am the only arabic girl who`s online  every one is  a sleep ..,arabic girl who online every one sleep,0.0,neutral,2
327f378bd9,I ate Something I don`t know what it is... Why do I keep Telling things about food,ate something dont know keep telling thing food,0.0,neutral,2
9d187014d5,Good morning... Iï¿½m soooo tierd,good morning iï¿½m soooo tierd,0.7,positive,1
e4f5ac16a7,_n Where can I get some?,n get,0.0,neutral,2
7120ebfa1b,  just wanna be there tonight,wan na tonight,0.0,neutral,2
1b64ea8f30,It`s only 10:30 and I am going to BED! Brain can`t focus at all.. Need a fresh new start. I pray that God grants me a fresh tomorrow.,1030 going bed brain cant focus need fresh new start pray god grant fresh tomorrow,0.18409090909090908,positive,1
954f523ded,good,good,0.7,positive,1
ed4b3d03eb,I still feel like ****,still feel like,0.0,neutral,2
87187923db,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m` not used to it anymore,guy lived city pariswhere u spend entire life trafficjamgrrrr used anymore,0.0,neutral,2
bd13675621,...Nomore adventure time,nomore adventure time,0.0,neutral,2
e389e41385,happy,happy,0.8,positive,1
88375a5f3e,"Laura`s gone for the weekend, I miss her already!",lauras gone weekend miss already,0.0,neutral,2
7257f9b2b0,lovely,lovely,0.5,positive,1
d80d99b28c,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,whuuurrrrr gland really swollen guess weekend blow,0.2,positive,1
f6d3caf9ed,All my spare time seems `twill be spent doing homework this weekend.,spare time seems twill spent homework weekend,-0.1,negative,0
a00246028f,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,lazzzzzzzzzzzzzzzy monday bank holiday nicole havent u direct msged yet,0.1953125,positive,1
57f432f582,Yummy yum,yummy yum,0.0,neutral,2
14193ff01c,like,like,0.0,neutral,2
07a8205fee,I wanna be at BEA as well!!!!   #BEA09,wan na bea well bea09,0.0,neutral,2
11e23ea0ed, lol -catch me if u can,lol catch u,0.8,positive,1
9198679ac1,stupid wireless!!,stupid wireless,-1.0,negative,0
348804d270,blowing,blowing,0.0,neutral,2
dd7a9fb210,die,die,0.0,neutral,2
839095ea38,"http://twitpic.com/66nbd - Ready for our 3D Jonas Brothers Experience. Real Brothers, not included",ready 3d jonas brother experience real brother included,0.2,positive,1
fb10c20429,has a saw thumb from playing Virtua Tennis...,saw thumb playing virtua tennis,0.0,neutral,2
f52e7e5a88,sorry.,sorry,-0.5,negative,0
db4a79059a,dooope,dooope,0.0,neutral,2
9114d80bac,Laundry time and LOTS of it!,laundry time lot,0.0,neutral,2
7674cfa90a,thankful,thankful,0.0,neutral,2
7dc87b5fc5,great,great,0.8,positive,1
6328fd1b81,"lovely,",lovely,0.5,positive,1
0473875c4a,sad ending,sad ending,-0.5,negative,0
3709c4e1be,interesting,interesting,0.5,positive,1
962ca0488f,_ Well their not gonna fit her in with this big long advertisement,well gon na fit big long advertisement,0.11666666666666668,positive,1
846d43bc8f,FAIL!!!!!,fail,-1.0,negative,0
aa6e04fee2,Just joined a twibe. Visit http://twibes.com/spinning to join -- not a spinner myself but do KNOW and RESPECT spinners   ...need coffee,joined twibe visit join spinner know respect spinner need coffee,0.0,neutral,2
b84d47c65f,Thanks,thanks,0.2,positive,1
646d1df036,Good Night,good night,0.7,positive,1
b00763f904,"If this rain doesnt go away, I`m staying in bed all week til Mommy gets here",rain doesnt go away im staying bed week til mommy get,0.0,neutral,2
da60c4db48,enjoyed,enjoyed,0.5,positive,1
ebecd8135f, yeahh,yeahh,0.0,neutral,2
5b584d38ff,Party  Yeah!,party yeah,0.0,neutral,2
eaf8a522e9, arrr bummer  who do you want to win?,arrr bummer want win,0.8,positive,1
4e38efebc2,sorry,sorry,-0.5,negative,0
3195d34e5b,Good,good,0.7,positive,1
8d2be5bfc8," Yeah, I`m behind on my classic cinema calendar-making. I haven`t had time to go see any anyway.",yeah im behind classic cinema calendarmaking havent time go see anyway,-0.11666666666666668,negative,0
6788d6c565,love,love,0.5,positive,1
fd7434a0e9,is done with classes for her freshman year.,done class freshman year,0.0,neutral,2
3e3496c6d4,amazing,amazing,0.6000000000000001,positive,1
81defce8a3,  http://twitter.com/friends?page=20 press previous on that page.,press previous page,-0.16666666666666666,negative,0
62ed3d6141, What`s wrong with Dr.Phil? I shamefully loved his show when I was able to watch it.,whats wrong drphil shamefully loved show able watch,0.2333333333333333,positive,1
1219ed4a21,LOVE ME LOVE ME SAY THAT YOU LOVE ME...,love love say love,0.5,positive,1
9c90694664,Why didn`t my favorite spotters last tweet go to my phone,didnt favorite spotter last tweet go phone,0.25,positive,1
c35b8dbb8a,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,eeek coming im soo excited see thursday,0.5859375,positive,1
b39dbc6ee5,__ Thanks. It`s SO annoying!,thanks annoying,-0.4,negative,0
3df0f721e1,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",tired phone walkman work like charm l need better video wap really thanks yesterday buying album,0.09999999999999999,positive,1
e9c8585ad1,I have the biggest crush on Pink but she doesn`t know I`m alive,biggest crush pink doesnt know im alive,0.0,neutral,2
2c9d5de236,Happy,happy,0.8,positive,1
f3912c1463,"awesome,",awesome,1.0,positive,1
fc5aa0f34f,thanks,thanks,0.2,positive,1
ce71d002ec,nice,nice,0.6,positive,1
dab7f56791,****,,0.0,neutral,2
4c1733246f, hah i`ma knock on wood but my PC has never crashed yet..nor my laptop  but then i`m careful with stuff so maybe that`s y,hah ima knock wood pc never crashed yetnor laptop im careful stuff maybe thats,-0.1,negative,0
cc1f8918df,is in history,history,0.0,neutral,2
76f0861133, happy birthdayyy! hope you have an awesome day. didn`t see you at next last night!,happy birthdayyy hope awesome day didnt see next last night,0.5,positive,1
074b2d89dd, an oprah guest if ever i saw one  http://tinyurl.com/d39x4n,oprah guest ever saw one,0.0,neutral,2
398d591255, haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,haha shaved facial hair except moustache cause thought would cool made look gross,0.159375,positive,1
f8d8ebaf8d,new Delerium`s music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music`s roots,new deleriums music video mixed tiesto guess bill leeb finally forgot music root,0.04545454545454545,neutral,2
a267c3e874, We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,alexander 3 course dinner wearing someone elses red wine,0.0,neutral,2
c6e5884baa,Nice days like this make me miss Alki,nice day like make miss alki,0.6,positive,1
b1ddb9811e,_Fizz he`s really not into new people  I dunno em but he said he`d try,fizz he really new people dunno em said hed try,0.018181818181818174,neutral,2
e30721df0d,At the  concert! I hope  makes a guest appearance,concert hope make guest appearance,0.0,neutral,2
ac4a84a76c,I miss him,miss,0.0,neutral,2
959c593450,afraid,afraid,-0.6,negative,0
f20074e0d0,thanks,thanks,0.2,positive,1
259b075523,OUCH!!,ouch,0.0,neutral,2
19365e33a0,july!!!!,july,0.0,neutral,2
78b24a76c4,blocked.,blocked,0.0,neutral,2
00276ae6b1,Emoticons by Christian. '  ' http://twitpic.com/66riq,emoticon christian,0.0,neutral,2
3592e3ebc9,Good luck,good luck,0.7,positive,1
79c57e46eb,sorry,sorry,-0.5,negative,0
54eba9eb73,thanks,thanks,0.2,positive,1
e17302312e,miss,miss,0.0,neutral,2
360af83c85,Good,good,0.7,positive,1
4331a46aba,freaking hot!,freaking hot,0.3125,positive,1
10502f22bf," It`s not sad. To tweet is to twitter, not someone misspronouncing a word kto make it fit a card.  I would have tweeted it.",sad tweet twitter someone misspronouncing word kto make fit card would tweeted,0.325,positive,1
6d7cbd206f,love,love,0.5,positive,1
5be9ccda69, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,nooooo dont dare lol im gon na cry 3 hair,0.35000000000000003,positive,1
0dc0eb905d,Not found: the thing I was looking for,found thing looking,0.0,neutral,2
a29a76a54c,sad,sad,-0.5,negative,0
63491134ab,denied,denied,0.0,neutral,2
4fb2131d08,aww you are so helpful,aww helpful,0.3,positive,1
2cec07986b,"Perth - Ford - Falcon - 1997 - $3,500  - new ad received and will be posted on the HCC site soon",perth ford falcon 1997 3500 new ad received posted hcc site soon,0.13636363636363635,positive,1
5e84445c6a,doneeee wheeee hahaaaaaaaa so tired,doneeee wheeee hahaaaaaaaa tired,-0.4,negative,0
fd5eece5b2,relaxing!,relaxing,0.0,neutral,2
7b88197891,my msn crashes way too much  hmph,msn crash way much hmph,0.2,positive,1
3ba8596881,angry,angry,-0.5,negative,0
ee6febbfb4,Awwww,awwww,0.5,positive,1
fff97388cf,hey thanks for the follow  ..,hey thanks follow,0.2,positive,1
e54c45018b,Enjoyed,enjoyed,0.5,positive,1
2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,639 baby god sad really oh well life partaaay xxxxxxxxxx,-0.125,negative,0
